station_id,city_name,date,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min
94767,Sydney,1930-04-02,Autumn,,,,1.3,,,,,,
94767,Sydney,1930-04-03,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-04-04,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-04-05,Autumn,,,,11.4,,,,,,
94767,Sydney,1930-04-06,Autumn,,,,5.3,,,,,,
94767,Sydney,1930-04-07,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-04-08,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-04-09,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-04-10,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-04-11,Autumn,,,,33.0,,,,,,
94767,Sydney,1930-04-12,Autumn,,,,27.7,,,,,,
94767,Sydney,1930-04-13,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-04-14,Autumn,,,,0.5,,,,,,
94767,Sydney,1930-04-15,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-04-16,Autumn,,,,51.3,,,,,,
94767,Sydney,1930-04-17,Autumn,,,,10.2,,,,,,
94767,Sydney,1930-04-18,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-04-19,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-04-20,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-04-21,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-04-22,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-04-23,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-04-24,Autumn,,,,0.5,,,,,,
94767,Sydney,1930-04-25,Autumn,,,,4.3,,,,,,
94767,Sydney,1930-04-26,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-04-27,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-04-28,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-04-29,Autumn,,,,2.5,,,,,,
94767,Sydney,1930-04-30,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-01,Autumn,,,,0.8,,,,,,
94767,Sydney,1930-05-02,Autumn,,,,25.4,,,,,,
94767,Sydney,1930-05-03,Autumn,,,,58.4,,,,,,
94767,Sydney,1930-05-04,Autumn,,,,15.7,,,,,,
94767,Sydney,1930-05-05,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-06,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-07,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-08,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-09,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-10,Autumn,,,,7.6,,,,,,
94767,Sydney,1930-05-11,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-12,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-13,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-14,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-15,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-16,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-17,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-18,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-19,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-20,Autumn,,,,2.5,,,,,,
94767,Sydney,1930-05-21,Autumn,,,,1.5,,,,,,
94767,Sydney,1930-05-22,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-23,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-24,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-25,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-26,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-27,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-28,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-29,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-30,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-05-31,Autumn,,,,0.0,,,,,,
94767,Sydney,1930-06-01,Winter,,,,50.8,,,,,,
94767,Sydney,1930-06-02,Winter,,,,25.4,,,,,,
94767,Sydney,1930-06-03,Winter,,,,0.0,,,,,,
94767,Sydney,1930-06-04,Winter,,,,0.0,,,,,,
94767,Sydney,1930-06-05,Winter,,,,0.0,,,,,,
94767,Sydney,1930-06-06,Winter,,,,0.0,,,,,,
94767,Sydney,1930-06-07,Winter,,,,0.0,,,,,,
94767,Sydney,1930-06-08,Winter,,,,0.0,,,,,,
94767,Sydney,1930-06-09,Winter,,,,2.5,,,,,,
94767,Sydney,1930-06-10,Winter,,,,0.0,,,,,,
94767,Sydney,1930-06-11,Winter,,,,0.0,,,,,,
94767,Sydney,1930-06-12,Winter,,,,1.3,,,,,,
94767,Sydney,1930-06-13,Winter,,,,0.5,,,,,,
94767,Sydney,1930-06-14,Winter,,,,0.0,,,,,,
94767,Sydney,1930-06-15,Winter,,,,0.0,,,,,,
94767,Sydney,1930-06-16,Winter,,,,10.2,,,,,,
94767,Sydney,1930-06-17,Winter,,,,50.8,,,,,,
94767,Sydney,1930-06-18,Winter,,,,7.6,,,,,,
94767,Sydney,1930-06-19,Winter,,,,5.6,,,,,,
94767,Sydney,1930-06-20,Winter,,,,5.1,,,,,,
94767,Sydney,1930-06-21,Winter,,,,0.0,,,,,,
94767,Sydney,1930-06-22,Winter,,,,8.1,,,,,,
94767,Sydney,1930-06-23,Winter,,,,18.3,,,,,,
94767,Sydney,1930-06-24,Winter,,,,51.1,,,,,,
94767,Sydney,1930-06-25,Winter,,,,12.7,,,,,,
94767,Sydney,1930-06-26,Winter,,,,8.4,,,,,,
94767,Sydney,1930-06-27,Winter,,,,6.4,,,,,,
94767,Sydney,1930-06-28,Winter,,,,4.1,,,,,,
94767,Sydney,1930-06-29,Winter,,,,7.6,,,,,,
94767,Sydney,1930-06-30,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-01,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-02,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-03,Winter,,,,3.8,,,,,,
94767,Sydney,1930-07-04,Winter,,,,38.1,,,,,,
94767,Sydney,1930-07-05,Winter,,,,21.6,,,,,,
94767,Sydney,1930-07-06,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-07,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-08,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-09,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-10,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-11,Winter,,,,1.5,,,,,,
94767,Sydney,1930-07-12,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-13,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-14,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-15,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-16,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-17,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-18,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-19,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-20,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-21,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-22,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-23,Winter,,,,0.5,,,,,,
94767,Sydney,1930-07-24,Winter,,,,26.7,,,,,,
94767,Sydney,1930-07-25,Winter,,,,5.3,,,,,,
94767,Sydney,1930-07-26,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-27,Winter,,,,2.5,,,,,,
94767,Sydney,1930-07-28,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-29,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-30,Winter,,,,0.0,,,,,,
94767,Sydney,1930-07-31,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-01,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-02,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-03,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-04,Winter,,,,1.5,,,,,,
94767,Sydney,1930-08-05,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-06,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-07,Winter,,,,0.8,,,,,,
94767,Sydney,1930-08-08,Winter,,,,0.8,,,,,,
94767,Sydney,1930-08-09,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-10,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-11,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-12,Winter,,,,1.8,,,,,,
94767,Sydney,1930-08-13,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-14,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-15,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-16,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-17,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-18,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-19,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-20,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-21,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-22,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-23,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-24,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-25,Winter,,,,3.0,,,,,,
94767,Sydney,1930-08-26,Winter,,,,25.4,,,,,,
94767,Sydney,1930-08-27,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-28,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-29,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-30,Winter,,,,0.0,,,,,,
94767,Sydney,1930-08-31,Winter,,,,0.0,,,,,,
94767,Sydney,1930-09-01,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-02,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-03,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-04,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-05,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-06,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-07,Spring,,,,1.0,,,,,,
94767,Sydney,1930-09-08,Spring,,,,0.3,,,,,,
94767,Sydney,1930-09-09,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-10,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-11,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-12,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-13,Spring,,,,0.8,,,,,,
94767,Sydney,1930-09-14,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-15,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-16,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-17,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-18,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-19,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-20,Spring,,,,3.8,,,,,,
94767,Sydney,1930-09-21,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-22,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-23,Spring,,,,0.8,,,,,,
94767,Sydney,1930-09-24,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-25,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-26,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-27,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-28,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-29,Spring,,,,0.0,,,,,,
94767,Sydney,1930-09-30,Spring,,,,0.0,,,,,,
94767,Sydney,1930-10-01,Spring,,,,0.0,,,,,,
94767,Sydney,1930-10-02,Spring,,,,0.0,,,,,,
94767,Sydney,1930-10-03,Spring,,,,0.0,,,,,,
94767,Sydney,1930-10-04,Spring,,,,0.0,,,,,,
94767,Sydney,1930-10-05,Spring,,,,0.0,,,,,,
94767,Sydney,1930-10-06,Spring,,,,0.0,,,,,,
94767,Sydney,1930-10-07,Spring,,,,0.0,,,,,,
94767,Sydney,1930-10-08,Spring,,,,4.6,,,,,,
94767,Sydney,1930-10-09,Spring,,,,0.0,,,,,,
94767,Sydney,1930-10-10,Spring,,,,1.0,,,,,,
94767,Sydney,1930-10-11,Spring,,,,2.0,,,,,,
94767,Sydney,1930-10-12,Spring,,,,12.7,,,,,,
94767,Sydney,1930-10-13,Spring,,,,0.0,,,,,,
94767,Sydney,1930-10-14,Spring,,,,0.0,,,,,,
94767,Sydney,1930-10-15,Spring,,,,9.7,,,,,,
94767,Sydney,1930-10-16,Spring,,,,0.0,,,,,,
94767,Sydney,1930-10-17,Spring,,,,0.0,,,,,,
94767,Sydney,1930-10-18,Spring,,,,0.0,,,,,,
94767,Sydney,1930-10-19,Spring,,,,0.0,,,,,,
94767,Sydney,1930-10-20,Spring,,,,0.0,,,,,,
94767,Sydney,1930-10-21,Spring,,,,0.0,,,,,,
94767,Sydney,1930-10-22,Spring,,,,0.5,,,,,,
94767,Sydney,1930-10-23,Spring,,,,0.0,,,,,,
94767,Sydney,1930-10-24,Spring,,,,12.7,,,,,,
94767,Sydney,1930-10-25,Spring,,,,3.6,,,,,,
94767,Sydney,1930-10-26,Spring,,,,0.0,,,,,,
